symbol,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,DividendDate,ExDividendDate,currentPrice,YOYPriceChange
UAA,2020-12-31,USD,212864000,193916000,None,-38162000,58212000,177270000,92291000,-167614000,-15306000,-549177000,66345000,436853000,None,None,None,None,None,None,None,None,1288753000,None,4744000,None,716062000,None,-549177000,5030628000,3222975000,1517361000,1517361000,895974000,527340000,1807653000,658678000,883574000,515509000,13295000,502214000,None,None,None,282300000,72876000,3354635000,1413276000,575954000,26700000,96444000,96444000,1941359000,1001975000,1003556000,0,1003556000,1100000000,92503000,98389000,1675993000,None,673855000,150000,454815000,2160095000,4474667000,2314572000,2314572000,-613438000,2171934000,None,2821657000,None,-47300000,-29989000,17270000,5555000,168153000,154400000,164984000,-499790000,49387000,17270000,-549177000,-557597000,-613438000,-317536000,Common Stock,Under Armour Inc,"Under Armour, Inc. is an American sports equipment company that manufactures footwear, sports and casual apparel. Under Armour's global headquarters are located in Baltimore, Maryland.",1336917,NYSE,USD,USA,MANUFACTURING,APPAREL & OTHER FINISHD PRODS OF FABRICS & SIMILAR MATL,"1020 HULL STREET, 3RD FLOOR, BALTIMORE, MD, US",December,2021-12-31,7578142000,668467000,40.05,5.43,4.387,0,0,0.766,12.21,0.0634,0.0928,0.0658,19.13,5683466000,2862014000,0.77,-0.433,0.089,26.44,22.91,27.1,1.381,3.77,1.264,10.75,1.27,27.28,15.21,19.39,21.6,188646000,None,None,17.1700,-0.2050926
UA,2020-12-31,USD,212864000,193916000,None,-38162000,58212000,177270000,92291000,-167614000,-15306000,-549177000,66345000,436853000,None,None,None,None,None,None,None,None,1288753000,None,4744000,None,716062000,None,-549177000,5030628000,3222975000,1517361000,1517361000,895974000,527340000,1807653000,658678000,883574000,515509000,13295000,502214000,None,None,None,282300000,72876000,3354635000,1413276000,575954000,26700000,96444000,96444000,1941359000,1001975000,1003556000,0,1003556000,1100000000,92503000,98389000,1675993000,None,673855000,150000,454815000,2160095000,4474667000,2314572000,2314572000,-613438000,2171934000,None,2821657000,None,-47300000,-29989000,17270000,5555000,168153000,154400000,164984000,-499790000,49387000,17270000,-549177000,-557597000,-613438000,-317536000,Common Stock,Under Armour Inc,"Under Armour, Inc. is an American sports equipment company that manufactures footwear, sports and casual apparel. Under Armour's global headquarters are located in Baltimore, Maryland.",1336917,NYSE,USD,USA,MANUFACTURING,APPAREL & OTHER FINISHD PRODS OF FABRICS & SIMILAR MATL,"1020 HULL STREET, 3RD FLOOR, BALTIMORE, MD, US",December,2021-12-31,7940217000,668467000,20.22,4.461,4.387,0,0,0.77,12.21,0.0634,0.0928,0.0658,0.191,5683466000,2862014000,0.77,-0.433,0.089,26.2,20.22,23.7,1.397,3.296,1.264,10.75,1.27,23.0,13.39,16.44,18.56,253218000,None,None,14.8800,-0.2241919
UNP,2020-12-31,USD,8540000000,1457000000,None,97000000,-169000000,2276000000,2927000000,-90000000,113000000,5349000000,-2676000000,-4902000000,-327000000,3705000000,3705000000,None,2626000000,2626000000,None,None,4004000000,None,-3705000000,None,962000000,None,5349000000,62398000000,4214000000,1799000000,1859000000,638000000,1505000000,58503000000,54161000000,21259000000,None,None,None,2224000000,2164000000,60000000,212000000,249000000,45440000000,4173000000,612000000,None,1144000000,75000000,41267000000,340000000,26729000000,960000000,None,26804000000,2171000000,2077000000,16958000000,40420000000,51326000000,2781000000,671351360,11926000000,19533000000,7607000000,3314000000,7834000000,5338000000,None,11699000000,12000000,-1141000000,-1141000000,1141000000,69000000,287000000,2210000000,66000000,6980000000,1631000000,1141000000,5349000000,5112000000,8121000000,8187000000,Common Stock,Union Pacific Corporation,"The Union Pacific Corporation (Union Pacific) is a publicly traded railroad holding company. It was incorporated in Utah in 1969 and is headquartered in Omaha, Nebraska. It is the parent company of the current, Delaware-registered, form of the Union Pacific Railroad.",100885,NYSE,USD,USA,ENERGY & TRANSPORTATION,"RAILROADS, LINE-HAUL OPERATING","1400 DOUGLAS STREET, STOP 0310, OMAHA, NE, US",December,2021-12-31,155925600000,11571000000,24.89,2.408,22.17,4.29,0.0193,9.97,33.35,0.299,0.429,0.0929,41.92,21803999000,12747000000,9.95,0.299,0.115,270.48,24.33,21.79,7.07,11.3,8.74,16.08,1.173,256.11,194.75,246.37,229.22,636899000,2022-03-31,2022-02-25,208.2200,0.151723
UAL,2020-12-31,USD,-4133000000,1682000000,None,-1105000000,-619000000,2488000000,1727000000,-135000000,None,-7069000000,50000000,12957000000,None,353000000,353000000,None,None,None,None,1100000000,16044000000,66000000,1750000000,None,8874000000,None,-7069000000,59548000000,14800000000,11269000000,11683000000,932000000,1295000000,30225000000,9059000000,None,7365000000,2838000000,4527000000,356000000,139000000,414000000,890000000,8745000000,53588000000,12725000000,1595000000,None,2093000000,2705000000,34656000000,224000000,26747000000,1911000000,24836000000,26747000000,706000000,1156000000,5960000000,3897000000,2626000000,4000000,311845232,-205000000,13673000000,13878000000,5478000000,-6359000000,654000000,None,1667000000,50000000,-1008000000,50000000,1008000000,15355000000,-1327000000,None,143000000,-8853000000,-1753000000,1008000000,-7069000000,-7490000000,-6359000000,-7702000000,Common Stock,United Airlines Holdings Inc,"United Airlines Holdings, Inc. (formerly known as United Continental Holdings, Inc., UAL Corporation, Allegis Corporation and founded originally as UAL, Inc.) is a publicly traded airline holding company headquartered in the Willis Tower in Chicago. UAH owns and operates United Airlines, Inc.",100517,NASDAQ,USD,USA,ENERGY & TRANSPORTATION,"AIR TRANSPORTATION, SCHEDULED","JENNIFER L. KRAFT - WHQLD, 233 SOUTH WACKER DRIVE, CHICAGO, IL, US",December,2021-12-31,14884101000,860000000,None,1.058,15.53,0,0,-6.1,76.53,-0.0797,-0.176,-0.0424,-0.357,24633999000,3265000000,-6.1,0.308,1.401,56.16,-,238.1,0.604,3.054,1.508,13.68,1.432,63.7,38.79,44.76,48.07,324626000,2008-01-23,2008-01-07,43.2500,-0.5090249
UPS,2020-12-31,USD,10459000000,5658000000,None,2928000000,1344000000,495000000,5412000000,1562000000,None,1343000000,-5283000000,-4517000000,-2462000000,224000000,224000000,None,3374000000,3374000000,None,285000000,5003000000,None,61000000,None,659000000,None,1343000000,62408000000,20216000000,5910000000,6316000000,620000000,10750000000,42890000000,32254000000,29837000000,205000000,2274000000,3367000000,408000000,25000000,406000000,1953000000,672000000,61751000000,17016000000,6455000000,279000000,2623000000,15000000,47372000000,286000000,24472000000,2623000000,22031000000,24472000000,1450000000,3847000000,657000000,20000000,6896000000,9000000,870000000,31716000000,83936000000,52220000000,4121000000,7684000000,52129000000,None,11424000000,-5139000000,-701000000,-701000000,701000000,84637000000,-5139000000,None,2698000000,1844000000,501000000,701000000,1343000000,227000000,2545000000,5243000000,Common Stock,United Parcel Service Inc,United Parcel Service is an American multinational shipping & receiving and supply chain management company founded in 1907.,1090727,NYSE,USD,USA,ENERGY & TRANSPORTATION,TRUCKING & COURIER SERVICES (NO AIR),"55 GLENLAKE PARKWAY NE, ATLANTA, GA, US",December,2021-12-31,182738584000,19221000000,14.3,1.451,16.38,4.08,0.0293,14.68,111.31,0.133,0.167,0.154,1.726,97286996000,26867000000,14.68,0.183,0.115,243.75,14.3,16.34,1.878,12.77,2.024,9.73,1.129,232.03,154.09,211.7,204.05,732554000,2022-03-10,2022-02-18,168.4000,0.4385785
URI,2020-12-31,USD,2658000000,695000000,None,12000000,15000000,264000000,1158000000,-218000000,5000000,890000000,-223000000,-2293000000,None,286000000,286000000,None,None,None,None,None,None,None,-285000000,None,142000000,None,890000000,17868000000,2017000000,202000000,202000000,125000000,1315000000,6542000000,1292000000,None,5816000000,648000000,5168000000,None,None,None,42000000,38000000,13323000000,1890000000,466000000,102000000,704000000,644000000,11511000000,75000000,9755000000,704000000,None,10399000000,491000000,138000000,4545000000,3957000000,6165000000,1000000,72196648,3183000000,8530000000,5347000000,4421000000,1800000000,979000000,None,1380000000,None,-669000000,-669000000,669000000,-175000000,8000000,None,387000000,1139000000,249000000,183000000,890000000,930000000,1800000000,2187000000,Common Stock,United Rentals Inc,"United Rentals, Inc. (NYSE: URI) is the world's largest equipment rental company, with about 13 percent of the North American market share as of 2019.",1067701,NYSE,USD,USA,TRADE & SERVICES,"SERVICES-EQUIPMENT RENTAL & LEASING, NEC","100 FIRST STAMFORD PLACE, 7TH FLOOR, STAMFORD, CT, US",December,2021-12-31,22907773000,2691000000,16.61,1.158,82.72,0,0,19.04,134.14,0.143,0.239,0.076,0.263,9716000000,3890000000,19.04,0.615,0.218,397.71,16.61,11.9,2.358,3.769,3.391,7.75,1.846,414.99,282.2,323.4,336.7,72422000,None,None,231.9100,0.3905978
UNH,2020-12-31,USD,22174000000,162099000000,None,5500000000,2883000000,2097000000,2051000000,688000000,None,15769000000,-12532000000,-3590000000,872000000,4250000000,4250000000,None,4584000000,4584000000,None,1440000000,4864000000,None,-2810000000,None,5936000000,-116000000,15403000000,197289000000,53718000000,16921000000,19781000000,None,25404000000,143571000000,8626000000,5230000000,82193000000,10856000000,71337000000,43594000000,41242000000,2860000000,21067000000,11510000000,126750000000,72420000000,None,2842000000,4819000000,4819000000,55930000000,None,56120000000,4819000000,38648000000,42280000000,20392000000,12315000000,70539000000,None,69295000000,10000000,946000000,181801000000,257141000000,75340000000,30745000000,22405000000,41704000000,None,44595000000,1502000000,-1663000000,-1663000000,1663000000,201478000000,None,997000000,2891000000,20376000000,4973000000,1663000000,15769000000,15167000000,22039000000,24930000000,Common Stock,UnitedHealth Group Incorporated,"UnitedHealth Group Incorporated is an American for-profit multinational managed healthcare and insurance company based in Minnetonka, Minnesota. It offers health care products and insurance services. In 2020, it was the second-largest healthcare company (behind CVS Health) by revenue with $257.1 billion, and the largest insurance company by net premiums. UnitedHealthcare revenues comprise 80% of the Group's overall revenue.",731766,NYSE,USD,USA,FINANCE,HOSPITAL & MEDICAL SERVICE PLANS,"UNITEDHEALTH GROUP CENTER, 9900 BREN ROAD EAST, MINNEAPOLIS, MN, US",December,2021-12-31,447632703000,26150001000,26.31,1.715,76.26,5.6,0.0127,18.08,304.98,0.0601,0.0834,0.0732,0.241,287597003000,69652000000,18.08,0.853,0.126,527.2,26.31,21.69,1.556,6.13,1.62,17.07,0.878,509.23,328.06,478.37,435.55,940899000,2022-03-22,2022-03-11,350.6800,0.1928703
UHS,2020-12-31,USD,2360169000,229753000,None,268390000,273569000,480785000,731307000,269014000,None,952790000,-802562000,-384859000,801599000,206719000,206719000,None,37149000,17344000,None,12318000,None,None,-194401000,None,1172748000,None,943953000,13476879000,3281869000,1224490000,1224490000,190417000,1728928000,14532947000,5373124000,4512764000,3965301000,82586000,3882715000,None,None,None,138034000,4821886000,7159733000,2481039000,570523000,None,334080000,391794000,4317686000,50845000,3900000000,331998000,3524253000,3856251000,1142571000,458549000,6317146000,None,6747678000,851000,84728000,4040890000,11452612000,7411722000,1288132000,1358354000,1288132000,None,10200543000,None,-106285000,2804000,106285000,11558897000,14000,478800000,510493000,1243246000,299293000,106285000,952790000,960180000,1349531000,1860024000,Common Stock,Universal Health Services Inc,"UnitedHealth Group Incorporated is an American for-profit multinational managed healthcare and insurance company based in Minnetonka, Minnesota. It offers health care products and insurance services.",352915,NYSE,USD,USA,LIFE SCIENCES,"SERVICES-GENERAL MEDICAL & SURGICAL HOSPITALS, NEC","367 S GULPH RD, KING OF PRUSSIA, PA, US",December,2021-12-31,11637591000,1896307000,11.74,1.87,75.76,0,0.0059,12.34,157.28,0.0784,0.108,0.0641,0.157,12642117000,5051039000,12.34,-0.171,0.061,147.06,11.74,11.39,0.92,1.727,1.181,7.33,1.134,164.52,116.23,131.03,141.25,73120000,2022-03-15,2022-02-28,137.5000,-0.0415447
VLO,2020-12-31,USD,948000000,1067000000,None,-4226000000,-3881000000,2476000000,2436000000,-2773000000,-1007000000,-1107000000,-2425000000,2077000000,None,156000000,156000000,None,1808000000,1600000000,None,None,4320000000,None,-156000000,None,600000000,None,-1421000000,51774000000,15844000000,3313000000,3313000000,6038000000,6109000000,10436000000,31593000000,None,508000000,248000000,260000000,972000000,972000000,None,251000000,5541000000,32973000000,9283000000,6082000000,111000000,723000000,603000000,26047000000,1544000000,13013000000,723000000,None,13013000000,2137000000,3620000000,18801000000,15719000000,28953000000,7000000,407000000,-740000000,64912000000,65652000000,70449000000,-1579000000,756000000,None,839000000,None,-563000000,-563000000,563000000,64912000000,132000000,1600000000,48000000,-2324000000,-903000000,563000000,-1107000000,-1324000000,-1761000000,-1713000000,Common Stock,Valero Energy Corporation,"Valero Energy Corporation is a Fortune 500 international manufacturer and marketer of transportation fuels, other petrochemical products, and power. It is headquartered in San Antonio, Texas, United States.",1035002,NYSE,USD,USA,ENERGY & TRANSPORTATION,PETROLEUM REFINING,"P.O. BOX 696000, SAN ANTONIO, TX, US",December,2021-12-31,34737631000,4592000000,37.39,10.47,45.04,3.92,0.0468,2.27,266.17,0.0086,0.0206,0.0255,0.0653,108331999000,5487000000,2.27,-0.873,1.249,94.95,37.39,12.9,0.321,1.924,0.29,15.09,1.976,93.77,57.45,80.98,74.79,409304000,2022-03-03,2022-02-02,56.5700,-0.3959423
VTR,2020-12-31,USD,1450176000,455036000,None,189785000,68026000,1153482000,607296000,-207000,None,441185000,154295000,-1300021000,-654392000,None,None,None,928809000,928809000,None,55362000,None,None,70465000,None,304450000,None,439149000,23929404000,413327000,413327000,413327000,None,None,4260466000,2527163000,None,1376944000,325294000,1051650000,21836845000,21599290000,237553000,47921000,19593610000,13415723000,1441249000,None,None,None,0,62638000,209917000,11895412000,193493000,None,11895412000,114690000,12108575000,10180167000,0,-4030376000,93635000,374481000,561628000,3795357000,3233729000,1939758000,-445887000,130158000,None,1007515000,None,-469541000,7609000,469541000,-10791000,273009000,None,1109763000,342615000,-96534000,480332000,441185000,419359000,812156000,1921919000,Common Stock,Ventas Inc,"Ventas, Inc. is a real estate investment trust specializing in the ownership and management of health care facilities in the United States, Canada and the United Kingdom.",740260,NYSE,USD,USA,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,"353 N. CLARK STREET, SUITE 3300, CHICAGO, IL, US",December,2021-12-31,21652683000,1537922000,423.44,1.901,27.18,1.8,0.0346,0.128,9.97,0.0128,0.165,0.0162,0.0052,3818181000,1738766000,0.128,3.649,0.061,59.62,423.44,37.04,5.67,1.908,8.68,19.56,1.197,60.07,45.04,51.29,54.56,399496000,2022-01-19,2021-12-31,49.0400,-0.1506754
VRSN,2020-12-31,USD,730183000,123654000,None,2227000,201428000,36200000,43395000,None,None,814888000,-72258000,-764877000,None,777454000,777454000,None,None,None,None,None,None,None,-764877000,None,-107000000,-48000,814888000,1766910000,1217940000,401194000,1176314000,None,4642000,548970000,245571000,466054000,52527000,145000000,52527000,1775713000,None,775120000,2245000,37958000,3157108000,988693000,12340000,1062889000,None,None,2168415000,5159000,1800000000,None,1790083000,1800000000,142671000,95494000,-1390198000,None,-15662602000,14275160000,113470000,1084875000,1265052000,180177000,180177000,824201000,186003000,74671000,300624000,13946000,-90144000,7815000,90144000,6402000,-130000,None,46352000,750244000,-64644000,90144000,814888000,814753000,824201000,886740000,Common Stock,VeriSign Inc,"Verisign Inc. is an American company based in Reston, Virginia, United States that operates a diverse array of network infrastructure, including two of the Internet's thirteen root nameservers. Verisign also offers a range of security services, including managed DNS, distributed denial-of-service (DDoS) attack mitigation and cyber-threat reporting.",1014473,NASDAQ,USD,USA,TECHNOLOGY,SERVICES-COMPUTER PROGRAMMING SERVICES,"12061 BLUEMONT WAY, ATTN: GENERAL COUNSEL, RESTON, VA, US",December,2021-12-31,23596671000,914743000,30.6,3.747,-12.02,0,0,7,11.85,0.591,0.653,0.289,0,1327576000,1135643000,7,1.154,0.063,266.33,30.6,33.0,17.77,-,17.77,25.83,0.911,257.03,184.6,227.74,223.81,110167000,2011-05-18,2011-05-05,216.4000,0.1231057
VRSK,2020-12-31,USD,1068200000,343500000,None,51300000,64700000,192200000,246800000,-1800000,None,712700000,-595800000,-445200000,None,348800000,348800000,None,175800000,175800000,None,None,494800000,None,-260800000,None,27200000,None,712700000,7561800000,794200000,218800000,218800000,None,457800000,6865300000,632300000,837000000,5492900000,1384800000,4108100000,None,None,None,36400000,365700000,4863600000,1430800000,None,540500000,514300000,553000000,3506800000,10300000,3224700000,499900000,3140800000,3224700000,99300000,64700000,2698200000,4179300000,4762200000,100000,162817526,1652200000,2646100000,993900000,993000000,1038100000,413900000,48900000,668700000,None,-138200000,None,138200000,2784000000,-2400000,None,192200000,897500000,184800000,138200000,712700000,823900000,1035700000,1227900000,Common Stock,Verisk Analytics Inc,"Verisk Analytics, Inc. is an American data analytics and risk assessment firm based in Jersey City, New Jersey, with customers in insurance, natural resources, financial services, government, and risk management sectors. The company uses proprietary data sets and industry expertise to provide predictive analytics and decision support consultations in areas including fraud prevention, actuarial science, insurance coverage, fire protection, catastrophe and weather risk, and data management.",1442145,NASDAQ,USD,USA,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,"545 WASHINGTON BOULEVARD, JERSEY CITY, NJ, US",December,2021-12-31,28956750000,1383400000,44.0,3.04,17.42,1.16,0.007,4.08,18.53,0.222,0.379,0.0925,0.24,2998600000,1940800000,4.08,-0.187,0.074,210.62,44.0,31.06,9.66,11.07,11.06,23.92,0.813,231.28,158.83,205.24,198.65,161283000,2021-12-31,2022-03-14,207.5900,0.3900496
VZ,2020-12-31,USD,41768000000,9520000000,None,-966000000,-1580000000,17199000000,20318000000,-747000000,369000000,18348000000,-23512000000,1325000000,0,None,None,None,10232000000,10232000000,None,None,31500000000,None,None,None,19581000000,None,17801000000,316481000000,54594000000,22171000000,22171000000,1796000000,23917000000,263014000000,94833000000,184904000000,130283000000,105510000000,24773000000,18548000000,589000000,589000000,6710000000,10879000000,281868000000,39660000000,6667000000,10441000000,5889000000,320000000,207549000000,916000000,128742000000,5889000000,None,129062000000,9628000000,12008000000,67507000000,6719000000,60464000000,429000000,4143000000,79353000000,128292000000,48939000000,51201000000,28798000000,31573000000,None,50020000000,None,-4247000000,-4292000000,4247000000,-129000000,-539000000,14275000000,16720000000,23420000000,5619000000,4376000000,18348000000,16732000000,27667000000,44387000000,Common Stock,Verizon Communications Inc,"Verizon Communications Inc. is an American multinational telecommunications conglomerate and a corporate component of the Dow Jones Industrial Average. The company is headquartered at 1095 Avenue of the Americas in Midtown Manhattan, New York City, but is incorporated in Delaware.",732712,NYSE,USD,USA,TECHNOLOGY,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),"1095 AVENUE OF THE AMERICAS, NEW YORK, NY, US",December,2021-12-31,227186016000,45300998000,10.17,3.519,19.48,2.535,0.0487,5.32,32.21,0.165,0.218,0.0532,0.297,133613003000,77312000000,5.32,-0.001,-0.018,60.32,10.17,9.94,1.7,2.763,3.001,8.16,0.39,57.79,49.09,53.02,54.2,4197820000,2022-02-01,2022-01-07,58.7500,-0.0431596
