symbol,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,DividendDate,ExDividendDate,currentPrice,YOYPriceChange
VFC,2018-12-31,USD,1480568000,523415000,None,19351000,61733000,28400000,220066000,-47102000,37210000,1172527000,-112414000,-1076879000,-421069000,1000468000,1000468000,None,635994000,635994000,None,None,951817000,None,-1000468000,None,282257000,-6645000,2122000000,49024000000,7094000000,1694000000,3950000000,985000000,1426000000,46045000000,27399000000,13266000000,7682000000,3159000000,4523000000,144000000,144000000,2256000000,913000000,9269000000,38982000000,13839000000,2363000000,None,1379000000,1379000000,24456000000,224000000,13445000000,1230000000,12215000000,13445000000,553000000,1010000000,10042000000,1993000000,6715000000,3000000,269914769,12521000000,40574000000,28053000000,12099000000,3229000000,13227000000,None,21755000000,101000000,-729000000,-59000000,670000000,41303000000,-72000000,None,2165000000,2648000000,526000000,729000000,2129000000,2460000000,3318000000,5483000000,Common Stock,United Airlines Holdings Inc,"United Airlines Holdings, Inc. (formerly known as United Continental Holdings, Inc., UAL Corporation, Allegis Corporation and founded originally as UAL, Inc.) is a publicly traded airline holding company headquartered in the Willis Tower in Chicago. UAH owns and operates United Airlines, Inc.",100517,NASDAQ,USD,USA,ENERGY & TRANSPORTATION,"AIR TRANSPORTATION, SCHEDULED","JENNIFER L. KRAFT - WHQLD, 233 SOUTH WACKER DRIVE, CHICAGO, IL, US",December,2021-12-31,14884101000,860000000,None,1.058,15.53,0,0,-6.1,76.53,-0.0797,-0.176,-0.0424,-0.357,24633999000,3265000000,-6.1,0.308,1.401,56.16,-,238.1,0.604,3.054,1.508,13.68,1.432,63.7,38.79,44.76,48.07,324626000,2008-01-23,2008-01-07,71.3400,-0.0359459
VIAC,2018-12-31,USD,3464000000,518000000,None,99000000,1069000000,223000000,165000000,254000000,12185000000,3492000000,-611000000,-2531000000,-5000000,586000000,586000000,None,276000000,599000000,None,None,None,None,-559000000,None,157000000,None,4791000000,50016000000,16210000000,4225000000,5035000000,421000000,9898000000,33665000000,26576000000,27912000000,5886000000,2075000000,3811000000,949000000,53000000,810000000,1277000000,1033000000,46995000000,14087000000,5188000000,236000000,2805000000,2805000000,35723000000,534000000,22349000000,2805000000,19931000000,22349000000,1522000000,1424000000,3021000000,32000000,8006000000,9000000,866000000,25785000000,71237000000,45452000000,4789000000,7024000000,959000000,None,9011000000,-400000000,-605000000,-691000000,605000000,71842000000,-400000000,None,2207000000,6019000000,1228000000,605000000,4791000000,5399000000,6624000000,8831000000,Common Stock,United Parcel Service Inc,United Parcel Service is an American multinational shipping & receiving and supply chain management company founded in 1907.,1090727,NYSE,USD,USA,ENERGY & TRANSPORTATION,TRUCKING & COURIER SERVICES (NO AIR),"55 GLENLAKE PARKWAY NE, ATLANTA, GA, US",December,2021-12-31,182738584000,19221000000,14.3,1.451,16.38,4.08,0.0293,14.68,111.31,0.133,0.167,0.154,1.726,97286996000,26867000000,14.68,0.183,0.115,243.75,14.3,16.34,1.878,12.77,2.024,9.73,1.129,232.03,154.09,211.7,204.05,732554000,2022-03-10,2022-02-18,43.7200,-0.2589831
V,2018-12-31,USD,12941000000,0,None,1764000000,230000000,55000000,718000000,70000000,None,10301000000,-3084000000,-10790000000,None,7192000000,7192000000,None,1918000000,1918000000,None,None,None,None,164000000,None,-1712000000,-101000000,1096000000,18133000000,1761000000,43000000,43000000,109000000,1545000000,6772000000,614000000,613000000,6142000000,1084000000,5058000000,None,None,None,64000000,16000000,14730000000,2116000000,536000000,112000000,903000000,903000000,11001000000,None,11834000000,903000000,None,11834000000,621000000,83000000,3403000000,2870000000,4101000000,1000000,79872956,3364000000,8047000000,4683000000,1363000000,1951000000,1038000000,None,1430000000,None,-481000000,-481000000,481000000,5952000000,6000000,1363000000,308000000,1476000000,380000000,0,1096000000,1010000000,1951000000,2259000000,Common Stock,United Rentals Inc,"United Rentals, Inc. (NYSE: URI) is the world's largest equipment rental company, with about 13 percent of the North American market share as of 2019.",1067701,NYSE,USD,USA,TRADE & SERVICES,"SERVICES-EQUIPMENT RENTAL & LEASING, NEC","100 FIRST STAMFORD PLACE, 7TH FLOOR, STAMFORD, CT, US",December,2021-12-31,22907773000,2691000000,16.61,1.158,82.72,0,0,19.04,134.14,0.143,0.239,0.076,0.263,9716000000,3890000000,19.04,0.615,0.218,397.71,16.61,11.9,2.358,3.769,3.391,7.75,1.846,414.99,282.2,323.4,336.7,72422000,None,None,131.9400,0.1571654
VNO,2018-12-31,USD,802641000,374060000,None,-5494000,-52779000,472785000,992998000,14532000,None,422603000,-877722000,-1122826000,0,None,470000000,470000000,610612000,479348000,55115000,None,526766000,0,-462691000,None,-1197907000,None,11986000000,152221000000,38692000000,10866000000,14324000000,None,18250000000,113529000000,8458000000,4141000000,68235000000,9325000000,58910000000,35864000000,32510000000,3458000000,6118000000,4326000000,95994000000,53209000000,None,2396000000,1973000000,1973000000,43773000000,None,38564000000,1973000000,34581000000,35234000000,12244000000,5730000000,56227000000,None,55846000000,10000000,960000000,162747000000,226247000000,63500000000,26998000000,17344000000,34074000000,None,36502000000,1376000000,-1400000000,-1400000000,1400000000,178087000000,None,924000000,2428000000,15548000000,3562000000,1400000000,12382000000,10469000000,16948000000,19376000000,Common Stock,UnitedHealth Group Incorporated,"UnitedHealth Group Incorporated is an American for-profit multinational managed healthcare and insurance company based in Minnetonka, Minnesota. It offers health care products and insurance services. In 2020, it was the second-largest healthcare company (behind CVS Health) by revenue with $257.1 billion, and the largest insurance company by net premiums. UnitedHealthcare revenues comprise 80% of the Group's overall revenue.",731766,NYSE,USD,USA,FINANCE,HOSPITAL & MEDICAL SERVICE PLANS,"UNITEDHEALTH GROUP CENTER, 9900 BREN ROAD EAST, MINNEAPOLIS, MN, US",December,2021-12-31,447632703000,26150001000,26.31,1.715,76.26,5.6,0.0127,18.08,304.98,0.0601,0.0834,0.0732,0.241,287597003000,69652000000,18.08,0.853,0.126,527.2,26.31,21.69,1.556,6.13,1.62,17.07,0.878,509.23,328.06,478.37,435.55,940899000,2022-03-22,2022-03-11,62.0300,-0.2065746
VMC,2018-12-31,USD,832777000,237848000,None,13280000,-32237000,346246000,469088000,-63230000,34976000,515805000,-669891000,-265128000,133000000,133983000,133983000,None,148109000,148109000,None,None,850000000,None,-133983000,None,-102242000,None,779705000,11265480000,1937802000,105220000,105220000,148206000,1509909000,13359358000,4847940000,3715515000,4017628000,173000000,3844628000,None,175039000,None,174467000,4479738000,5876218000,1448738000,445652000,None,65574000,63446000,4368306000,None,4000000000,63446000,3935187000,3998633000,939640000,361809000,5389262000,None,5793262000,914000,92187000,3585993000,10617322000,7031329000,1168654000,1175262000,1274748000,None,9597016000,None,-154956000,1531000,154956000,10772278000,14219000,410000000,453045000,1016347000,236642000,154956000,797883000,775219000,1171303000,1624348000,Common Stock,Universal Health Services Inc,"UnitedHealth Group Incorporated is an American for-profit multinational managed healthcare and insurance company based in Minnetonka, Minnesota. It offers health care products and insurance services.",352915,NYSE,USD,USA,LIFE SCIENCES,"SERVICES-GENERAL MEDICAL & SURGICAL HOSPITALS, NEC","367 S GULPH RD, KING OF PRUSSIA, PA, US",December,2021-12-31,11637591000,1896307000,11.74,1.87,75.76,0,0.0059,12.34,157.28,0.0784,0.108,0.0641,0.157,12642117000,5051039000,12.34,-0.171,0.061,147.06,11.74,11.39,0.92,1.727,1.181,7.33,1.134,164.52,116.23,131.03,141.25,73120000,2022-03-15,2022-02-28,98.8000,-0.2303498
WRB,2018-12-31,USD,620199000,4005885000,None,374387000,295166000,969246000,49860000,-209100000,None,649066000,-714244000,-7403000,None,24750000,24750000,None,254951000,254951000,None,None,0,None,-24750000,None,-132869000,-31421000,3122000000,50155000000,17675000000,2982000000,2982000000,6532000000,7345000000,33932000000,28848000000,13625000000,567000000,307000000,260000000,542000000,542000000,None,816000000,3632000000,28488000000,10724000000,8594000000,31000000,238000000,238000000,14002000000,None,8503000000,238000000,None,8503000000,1892000000,2867000000,21667000000,14925000000,31044000000,7000000,420000000,5594000000,117033000000,111439000000,117065000000,4572000000,925000000,None,1022000000,None,-470000000,-470000000,470000000,117064000000,130000000,1400000000,52000000,4001000000,879000000,470000000,3353000000,2646000000,4471000000,4523000000,Common Stock,Valero Energy Corporation,"Valero Energy Corporation is a Fortune 500 international manufacturer and marketer of transportation fuels, other petrochemical products, and power. It is headquartered in San Antonio, Texas, United States.",1035002,NYSE,USD,USA,ENERGY & TRANSPORTATION,PETROLEUM REFINING,"P.O. BOX 696000, SAN ANTONIO, TX, US",December,2021-12-31,34737631000,4592000000,37.39,10.47,45.04,3.92,0.0468,2.27,266.17,0.0086,0.0206,0.0255,0.0653,108331999000,5487000000,2.27,-0.873,1.249,94.95,37.39,12.9,0.321,1.924,0.29,15.09,1.976,93.77,57.45,80.98,74.79,409304000,2022-03-03,2022-02-02,73.9100,0.0315422
GWW,2018-12-31,USD,1057000000,105000000,None,-32000000,210000000,254000000,239000000,79000000,129000000,823000000,-166000000,-670000000,-5000000,425000000,425000000,None,316000000,316000000,None,None,0,None,-244000000,None,211000000,-10000000,409467000,22584555000,72277000,72277000,72277000,None,None,4204895000,2536740000,None,1668155000,617607000,1050548000,20850358000,0,56378000,64641000,18983257000,12124820000,2042309000,None,None,None,0,205219000,None,10733699000,856407000,None,10733699000,99872000,205000,10215857000,0,-2930214000,89125000,356388000,2591132000,3745810000,1154678000,1418000,1415933000,151982000,None,1175199000,124218000,-442497000,24892000,442497000,1455553000,-66768000,None,919639000,369514000,-39953000,500751000,415991000,425005000,812011000,1731650000,Common Stock,Ventas Inc,"Ventas, Inc. is a real estate investment trust specializing in the ownership and management of health care facilities in the United States, Canada and the United Kingdom.",740260,NYSE,USD,USA,REAL ESTATE & CONSTRUCTION,REAL ESTATE INVESTMENT TRUSTS,"353 N. CLARK STREET, SUITE 3300, CHICAGO, IL, US",December,2021-12-31,21652683000,1537922000,423.44,1.901,27.18,1.8,0.0346,0.128,9.97,0.0128,0.165,0.0162,0.0052,3818181000,1738766000,0.128,3.649,0.061,59.62,423.44,37.04,5.67,1.908,8.68,19.56,1.197,60.07,45.04,51.29,54.56,399496000,2022-01-19,2021-12-31,282.3600,0.1951746
WAB,2018-12-31,USD,314700000,81800000,None,56643000,163494000,106154000,93305000,54611000,108900000,291700000,-147300000,1978100000,None,0,0,None,46277000,46300000,None,None,3480700000,None,9962000,None,2145495000,None,582489000,1914504000,1317034000,357415000,1279007000,None,6029000,597470000,253905000,497263000,52527000,145000000,52527000,2029429000,None,921592000,2080000,41046000,3299978000,947590000,10445000,1018102000,None,None,2352388000,None,1785047000,0,1785047000,1785047000,137863000,281621000,-1385474000,None,-17089789000,352000,120037000,1022835000,1214969000,192134000,192134000,767392000,197559000,57884000,248970000,44749000,-114845000,26490000,114845000,47286000,1061000,None,48367000,729516000,147027000,121399000,582489000,582619000,767392000,892728000,Common Stock,VeriSign Inc,"Verisign Inc. is an American company based in Reston, Virginia, United States that operates a diverse array of network infrastructure, including two of the Internet's thirteen root nameservers. Verisign also offers a range of security services, including managed DNS, distributed denial-of-service (DDoS) attack mitigation and cyber-threat reporting.",1014473,NASDAQ,USD,USA,TECHNOLOGY,SERVICES-COMPUTER PROGRAMMING SERVICES,"12061 BLUEMONT WAY, ATTN: GENERAL COUNSEL, RESTON, VA, US",December,2021-12-31,23596671000,914743000,30.6,3.747,-12.02,0,0,7,11.85,0.591,0.653,0.289,0,1327576000,1135643000,7,1.154,0.063,266.33,30.6,33.0,17.77,-,17.77,25.83,0.911,257.03,184.6,227.74,223.81,110167000,2011-05-18,2011-05-05,70.2500,-0.1372958
WBA,2018-12-31,USD,8263000000,1543000000,None,2023000000,82000000,1770000000,1367000000,391000000,-331000000,5031000000,-5501000000,-5295000000,586000000,5228000000,5228000000,None,1739000000,1739000000,None,None,5900000000,None,-5054000000,None,-2516000000,15000000,598700000,5900300000,644500000,139500000,139500000,None,390400000,5244700000,555900000,710600000,4589300000,1227800000,3361500000,8400000,8400000,3300000,50700000,99500000,3829700000,1324600000,None,768200000,672800000,672800000,2154500000,27300000,2742300000,672800000,2033900000,2742300000,74700000,104000000,2070600000,3563200000,3942600000,100000,163970410,1374600000,2260800000,886200000,886200000,834100000,378700000,45100000,597500000,None,-133900000,-4200000,129700000,2394700000,0,None,165300000,719700000,121000000,129700000,598700000,419800000,849400000,1014700000,Common Stock,Verisk Analytics Inc,"Verisk Analytics, Inc. is an American data analytics and risk assessment firm based in Jersey City, New Jersey, with customers in insurance, natural resources, financial services, government, and risk management sectors. The company uses proprietary data sets and industry expertise to provide predictive analytics and decision support consultations in areas including fraud prevention, actuarial science, insurance coverage, fire protection, catastrophe and weather risk, and data management.",1442145,NASDAQ,USD,USA,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,"545 WASHINGTON BOULEVARD, JERSEY CITY, NJ, US",December,2021-12-31,28956750000,1383400000,44.0,3.04,17.42,1.16,0.007,4.08,18.53,0.222,0.379,0.0925,0.24,2998600000,1940800000,4.08,-0.187,0.074,210.62,44.0,31.06,9.66,11.07,11.06,23.92,0.813,231.28,158.83,205.24,198.65,161283000,2021-12-31,2022-03-14,68.3300,-0.0590746
WMT,2018-12-31,USD,28337000000,8629000000,None,4457000000,444000000,10529000000,10051000000,-1074000000,140000000,10523000000,-9079000000,-19875000000,4148000000,8296000000,8296000000,None,6124000000,6124000000,None,None,7476000000,None,-8296000000,None,-111000000,487000000,15528000000,264829000000,34636000000,2745000000,2745000000,1336000000,25102000000,230193000000,89286000000,163549000000,128519000000,103905000000,24614000000,671000000,671000000,None,5453000000,11717000000,262123000000,37930000000,7232000000,None,7190000000,150000000,172189000000,None,112913000000,7040000000,None,113063000000,19301000000,32521000000,52792000000,6986000000,43542000000,429000000,4137000000,77685000000,130863000000,53178000000,55508000000,22278000000,31083000000,None,56767000000,None,-4833000000,94000000,4833000000,-700000000,2364000000,15186000000,17403000000,19112000000,3584000000,5533000000,16039000000,14609000000,23945000000,41348000000,Common Stock,Verizon Communications Inc,"Verizon Communications Inc. is an American multinational telecommunications conglomerate and a corporate component of the Dow Jones Industrial Average. The company is headquartered at 1095 Avenue of the Americas in Midtown Manhattan, New York City, but is incorporated in Delaware.",732712,NYSE,USD,USA,TECHNOLOGY,TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE),"1095 AVENUE OF THE AMERICAS, NEW YORK, NY, US",December,2021-12-31,227186016000,45300998000,10.17,3.519,19.48,2.535,0.0487,5.32,32.21,0.165,0.218,0.0532,0.297,133613003000,77312000000,5.32,-0.001,-0.018,60.32,10.17,9.94,1.7,2.763,3.001,8.16,0.39,57.79,49.09,53.02,54.2,4197820000,2022-02-01,2022-01-07,93.1500,-0.0567089
WM,2018-12-31,USD,3570000000,339000000,None,168000000,30000000,1477000000,1694000000,-16000000,None,1923000000,-2169000000,-1508000000,453000000,1004000000,1004000000,None,802000000,802000000,None,None,359000000,None,-952000000,None,-107000000,None,2096896000,6261958000,3843109000,2650134000,2650134000,124360000,None,2402789000,758085000,None,50384000,50384000,50384000,None,13600000,518108000,74045000,40728000,1810695000,1120292000,None,None,None,9817000,690403000,569487000,561892000,None,None,591367000,999488000,70226000,4435203000,None,-2989478000,2546000,259185000,2050526000,3046497000,995971000,409539000,635150000,557616000,1416476000,2002908000,38352000,-72471000,-33496000,72471000,3046497000,-790000,72400000,72420000,610034000,-1486862000,72471000,2087103000,2133247000,682505000,716573000,Common Stock,Vertex Pharmaceuticals Incorporated,"Vertex Pharmaceuticals, Inc. is an American biopharmaceutical company based in Boston, Massachusetts.",875320,NASDAQ,USD,USA,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,"50 NORTHERN AVENUE, BOSTON, MA, US",December,2021-12-31,58629083000,2904600000,25.56,0.324,39.69,0,0,9.01,29.39,0.309,0.367,0.138,0.249,7574400000,3619100000,9.01,0.304,0.273,272.97,25.56,16.05,7.74,5.79,6.85,17.78,0.561,254.93,176.36,228.74,203.41,254577000,None,None,88.9900,0.0311703
WAT,2017-12-31,USD,604446000,50798000,None,-54648000,79716000,108408000,96079000,47921000,25396000,593794000,1683302000,-2119522000,None,1315106000,1315106000,None,None,None,None,None,274000,None,-1262677000,None,168226000,None,614923000,11133251000,5027016000,1369028000,1369028000,1293912000,1308051000,6468868000,954406000,969995000,3010564000,1854545000,1156019000,88857000,None,0,444886000,867751000,7775917000,3023884000,407021000,37498000,1229830000,1228812000,4632231000,22755000,2585514000,0,2585514000,3814326000,None,1123113000,3357334000,None,7309000000,97203000,388812158,832240000,8394684000,10978937000,3849248000,883374000,3662062000,None,5243938000,16095000,-88972000,13002000,101974000,-25041000,-6523000,None,238320000,1134732000,519809000,101975000,268070000,730246000,1236706000,1475026000,Common Stock,V.F. Corporation,"VF Corporation is an American worldwide apparel and footwear company founded in 1899 and headquartered in Denver, Colorado. The company's more than 30 brands are organized into three categories: Outdoor, Active and Work.",103379,NYSE,USD,USA,MANUFACTURING,"MEN'S & BOYS' FURNISHGS, WORK CLOTHG, & ALLIED GARMENTS","1551 WEWATTA STREET, DENVER, CO, UNITED STATES",December,2021-12-31,22805213000,1857989000,16.5,0.499,9.39,1.97,0.0347,3.553,29.66,0.12,0.138,0.0733,0.353,11599848000,4911950000,3.553,0.5,0.22,74.56,16.5,16.08,1.966,6.3,2.416,15.16,1.487,89.03,55.71,67.49,74.35,388902000,2022-03-21,2022-03-09,193.1900,0.4375326
WEC,2018-12-31,USD,2445500000,519100000,None,43000000,18800000,845800000,61400000,23500000,8800000,1060500000,-2384400000,26400000,-4500000,72400000,72400000,None,697300000,697300000,None,None,1740000000,None,-43300000,None,2587100000,None,3455000000,44497000000,11880000000,856000000,322000000,2785000000,4041000000,15446000000,1209000000,1717000000,19034000000,2943000000,16091000000,329000000,329000000,None,668000000,3449000000,34048000000,8321000000,502000000,1388000000,1013000000,674000000,12924000000,None,18370000000,339000000,None,19044000000,1249000000,2724000000,10449000000,43420000000,5569000000,1000000,374000000,2363000000,14044000000,11681000000,9111000000,5062000000,5048000000,None,2512000000,None,-467000000,563000000,1030000000,14511000000,-92000000,377000000,427000000,4035000000,580000000,467000000,3320000000,3146000000,5065000000,5492000000,Common Stock,Paramount Global,"ViacomCBS Inc. is an American diversified multinational mass media and entertainment conglomerate formed through the merger of the second incarnation of CBS Corporation and the second incarnation of Viacom on December 4, 2019, which were split from the first incarnation of Viacom in 2006.",813828,NASDAQ,USD,USA,TECHNOLOGY,TELEVISION BROADCASTING STATIONS,"1515 BROADWAY, NEW YORK, NY, US",December,2021-12-31,19258917000,4444000000,4.219,0.722,34.57,0,0.0267,7.01,44.11,0.159,0.142,0.0455,0.227,28586000000,10842000000,7.01,1.431,0.285,42.63,4.219,8.98,0.674,0.822,1.106,4.804,None,99.99,27.25,32.43,37.4,606706000,2022-04-01,2022-03-14,69.2600,0.0426012
WFC,2018-12-31,USD,36073000000,16343000000,None,-865000000,-43869000000,1324000000,3592000000,None,None,22876000000,-7754000000,-70979000000,2531000000,20633000000,20633000000,None,9314000000,7692000000,1622000000,632000000,47595000000,0,-20001000000,None,18125000000,None,22393000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Common Stock,Viatris Inc,"Viatris Inc. is an American global healthcare company headquartered in Canonsburg, Pennsylvania.",1792044,NASDAQ,USD,USA,LIFE SCIENCES,PHARMACEUTICAL PREPARATIONS,"235 EAST 42ND STREET, NEW YORK, NY, US",December,2021-09-30,17584529000,5474800000,None,None,17.48,0.33,0.0335,-1.715,15.33,-0.112,0.133,0.0326,-0.114,17168200000,4780000000,-1.715,-0.283,0.526,19.95,-,3.886,1.024,0.842,2.363,10.49,1.331,15.79,11.86,14.44,14.22,1209390000,2022-03-16,2022-02-23,46.0800,-0.2404813
